Solar_data
Time,G_Gh,G_Dh,G_Bn,Ta,hs,FF,Az
2012-09-12 22:45:00,0,0,0,19.6,-28.0,1.4,164.16
2012-09-12 23:00:00,0,0,0,19.3,-29.3,1.3,168.6
2012-09-12 23:15:00,0,0,0,19.1,-30.4,1.2,173.09
2012-09-12 23:30:00,0,0,0,18.9,-31.4,1.1,177.6
2012-09-12 23:45:00,0,0,0,18.6,-32.2,1.0,-177.87
2012-09-13 00:00:00,0,0,0,18.4,-32.8,1.0,-173.35
2012-09-13 00:15:00,0,0,0,18.2,-33.7,0.9,-168.86
2012-09-13 00:30:00,0,0,0,18.0,-33.9,0.8,-164.42
2012-09-13 00:45:00,0,0,0,17.8,-34.0,1.2,-160.04
2012-09-13 01:00:00,0,0,0,17.6,-34.0,1.7,-155.74
2012-09-13 01:15:00,0,0,0,17.3,-33.7,2.2,-151.53
2012-09-13 01:30:00,0,0,0,17.1,-33.3,2.7,-147.43
2012-09-13 01:45:00,0,0,0,16.9,-32.6,2.5,-143.42
2012-09-13 02:00:00,0,0,0,16.6,-31.9,2.3,-139.53
2012-09-13 02:15:00,0,0,0,16.4,-30.9,2.0,-135.74
2012-09-13 02:30:00,0,0,0,16.2,-29.8,1.8,-132.06
2012-09-13 02:45:00,0,0,0,16.0,-28.6,1.8,-128.48
2012-09-13 03:00:00,0,0,0,15.9,-27.2,1.8,-125.0
2012-09-13 03:15:00,0,0,0,15.8,-25.7,1.8,-121.6
2012-09-13 03:30:00,0,0,0,15.7,-24.1,1.8,-118.29
2012-09-13 03:45:00,0,0,0,15.5,-22.4,1.6,-115.06
2012-09-13 04:00:00,0,0,0,15.4,-20.6,1.5,-111.89
2012-09-13 04:15:00,0,0,0,15.3,-18.7,1.3,-108.78
2012-09-13 04:30:00,0,0,0,15.2,-16.8,1.1,-105.72
2012-09-13 04:45:00,0,0,0,15.1,-14.7,1.1,-102.7
2012-09-13 05:00:00,0,0,0,15.1,-12.6,1.0,-99.71
2012-09-13 05:15:00,0,0,0,15.0,-10.5,1.0,-96.74
2012-09-13 05:30:00,0,0,0,15.0,-8.3,0.9,-93.78
2012-09-13 05:45:00,0,0,0,15.0,-6.1,1.3,-90.83
2012-09-13 06:00:00,0,0,0,15.0,-3.8,1.7,-87.87
2012-09-13 06:15:00,0,0,0,15.0,-1.6,2.1,-84.89
2012-09-13 06:30:00,2,2,0,15.1,0.7,2.5,-81.89
2012-09-13 06:45:00,10,10,0,15.1,3.0,2.3,-78.84
2012-09-13 07:00:00,24,24,0,15.3,5.3,2.2,-75.76
2012-09-13 07:15:00,43,42,2,15.4,7.7,2.0,-72.61
2012-09-13 07:30:00,54,54,0,15.5,10.0,1.8,-69.4
2012-09-13 07:45:00,111,71,174,15.7,12.3,1.6,-66.11
2012-09-13 08:00:00,178,71,439,15.9,14.5,1.5,-62.73
2012-09-13 08:15:00,121,112,30,16.1,16.8,1.3,-59.25
2012-09-13 08:30:00,250,95,477,16.3,19.0,1.1,-55.66
2012-09-13 08:45:00,321,69,698,16.5,21.1,1.0,-51.94
2012-09-13 09:00:00,139,137,5,16.7,23.3,0.8,-48.11
2012-09-13 09:15:00,198,162,82,16.7,25.3,0.7,-44.13
2012-09-13 09:30:00,399,130,584,16.9,27.3,0.5,-40.02
2012-09-13 09:45:00,385,131,526,17.6,29.2,0.4,-35.76
2012-09-13 10:00:00,123,123,0,17.4,31.1,0.3,-31.36
2012-09-13 10:15:00,161,160,2,16.7,32.8,0.2,-26.82
2012-09-13 10:30:00,205,200,8,16.8,34.4,0.1,-22.16
2012-09-13 10:45:00,278,255,40,17.5,35.9,0.1,-17.38
2012-09-13 11:00:00,229,213,26,17.7,37.3,0.1,-12.51
2012-09-13 11:15:00,248,215,52,17.7,38.5,0.2,-7.57
2012-09-13 11:30:00,422,228,305,18.0,39.6,0.2,-2.59
2012-09-13 11:45:00,359,296,96,18.2,40.5,0.3,2.41
2012-09-13 12:00:00,501,244,389,18.3,41.2,0.4,7.4
2012-09-13 12:15:00,599,175,638,18.6,41.7,0.6,12.34
2012-09-13 12:30:00,582,203,567,18.9,42.0,0.7,17.21
2012-09-13 12:45:00,319,250,103,18.6,42.1,0.9,21.98
2012-09-13 13:00:00,395,251,216,18.2,42.0,1.2,26.65
2012-09-13 13:15:00,478,231,372,18.6,41.7,1.4,31.18
2012-09-13 13:30:00,662,104,847,19.5,41.2,1.7,35.58
2012-09-13 13:45:00,686,86,922,19.8,40.6,1.6,39.84
2012-09-13 14:00:00,617,156,723,19.6,39.7,1.5,43.95
2012-09-13 14:15:00,524,177,555,19.4,38.7,1.4,47.92
2012-09-13 14:30:00,592,87,830,19.2,37.5,1.3,51.76
2012-09-13 14:45:00,363,259,177,19.3,36.1,1.1,55.47
2012-09-13 15:00:00,298,229,122,19.1,34.6,0.9,59.06
2012-09-13 15:15:00,369,250,219,19.0,33.0,0.7,62.54
2012-09-13 15:30:00,334,216,228,19.4,31.3,0.5,65.92
2012-09-13 15:45:00,448,83,743,19.6,29.5,0.7,69.21
2012-09-13 16:00:00,340,146,423,19.6,27.6,0.9,72.42
2012-09-13 16:15:00,296,155,322,19.5,25.6,1.1,75.56
2012-09-13 16:30:00,235,147,223,19.2,23.5,1.3,78.64
2012-09-13 16:45:00,350,73,760,19.4,21.4,1.2,81.68
2012-09-13 17:00:00,289,60,696,19.4,19.3,1.1,84.68
2012-09-13 17:15:00,282,74,712,19.3,17.0,1.0,87.65
2012-09-13 17:30:00,218,43,684,19.2,14.8,0.9,90.61
2012-09-13 17:45:00,203,56,676,19.1,12.5,1.0,93.56
2012-09-13 18:00:00,172,60,625,18.9,10.2,1.2,96.51
2012-09-13 18:15:00,62,51,73,18.8,7.9,1.3,99.48
2012-09-13 18:30:00,31,28,22,18.6,5.6,1.5,102.46
2012-09-13 18:45:00,10,10,0,18.4,3.3,1.5,105.48
2012-09-13 19:00:00,3,3,0,18.2,1.0,1.6,108.53
2012-09-13 19:15:00,0,0,0,17.9,-1.3,1.6,111.64
2012-09-13 19:30:00,0,0,0,17.7,-3.6,1.7,114.8
2012-09-13 19:45:00,0,0,0,17.5,-5.8,2.0,118.03
2012-09-13 20:00:00,0,0,0,17.2,-8.0,2.3,121.34
2012-09-13 20:15:00,0,0,0,17.0,-10.2,2.7,124.73
2012-09-13 20:30:00,0,0,0,16.8,-12.4,3.0,128.21
2012-09-13 20:45:00,0,0,0,16.5,-14.5,2.9,131.79
2012-09-13 21:00:00,0,0,0,16.3,-16.5,2.8,135.47
2012-09-13 21:15:00,0,0,0,16.1,-18.5,2.6,139.26
2012-09-13 21:30:00,0,0,0,15.8,-20.4,2.5,143.15
2012-09-13 21:45:00,0,0,0,15.6,-22.2,2.3,147.16
2012-09-13 22:00:00,0,0,0,15.5,-23.9,2.2,151.28
2012-09-13 22:15:00,0,0,0,15.3,-25.5,2.0,155.49
2012-09-13 22:30:00,0,0,0,15.1,-27.0,1.8,159.8
2012-09-13 22:45:00,0,0,0,14.9,-28.4,2.0,164.19
2012-09-13 23:00:00,0,0,0,14.7,-29.7,2.2,168.65
2012-09-13 23:15:00,0,0,0,14.5,-30.8,2.5,173.16
2012-09-13 23:30:00,0,0,0,14.3,-31.8,2.7,177.7
2012-09-13 23:45:00,0,0,0,14.1,-32.6,2.4,-177.75
2012-09-14 00:00:00,0,0,0,14.0,-33.2,2.1,-173.21
2012-09-14 00:15:00,0,0,0,13.9,-34.0,1.8,-168.7
2012-09-14 00:30:00,0,0,0,13.7,-34.3,1.5,-164.24
2012-09-14 00:45:00,0,0,0,13.6,-34.4,1.5,-159.84
2012-09-14 01:00:00,0,0,0,13.4,-34.3,1.4,-155.53
2012-09-14 01:15:00,0,0,0,13.3,-34.1,1.4,-151.3
2012-09-14 01:30:00,0,0,0,13.1,-33.6,1.3,-147.18
2012-09-14 01:45:00,0,0,0,13.0,-33.0,1.1,-143.17
2012-09-14 02:00:00,0,0,0,12.8,-32.2,1.0,-139.27
2012-09-14 02:15:00,0,0,0,12.6,-31.3,0.8,-135.47
2012-09-14 02:30:00,0,0,0,12.5,-30.2,0.6,-131.78
2012-09-14 02:45:00,0,0,0,12.4,-28.9,0.6,-128.2
2012-09-14 03:00:00,0,0,0,12.3,-27.5,0.6,-124.71
2012-09-14 03:15:00,0,0,0,12.2,-26.0,0.5,-121.31
2012-09-14 03:30:00,0,0,0,12.1,-24.4,0.5,-118.0
2012-09-14 03:45:00,0,0,0,12.0,-22.7,0.9,-114.76
2012-09-14 04:00:00,0,0,0,12.0,-20.9,1.2,-111.59
2012-09-14 04:15:00,0,0,0,11.9,-19.0,1.6,-108.48
2012-09-14 04:30:00,0,0,0,11.8,-17.0,2.0,-105.42
2012-09-14 04:45:00,0,0,0,11.7,-15.0,1.9,-102.4
2012-09-14 05:00:00,0,0,0,11.7,-12.9,1.9,-99.4
2012-09-14 05:15:00,0,0,0,11.6,-10.8,1.8,-96.43
2012-09-14 05:30:00,0,0,0,11.5,-8.6,1.7,-93.48
2012-09-14 05:45:00,0,0,0,11.5,-6.3,1.6,-90.52
2012-09-14 06:00:00,0,0,0,11.5,-4.1,1.4,-87.56
2012-09-14 06:15:00,0,0,0,11.6,-1.8,1.3,-84.58
2012-09-14 06:30:00,3,3,0,11.6,0.5,1.1,-81.58
2012-09-14 06:45:00,12,12,0,11.7,2.8,1.2,-78.53
2012-09-14 07:00:00,14,14,0,11.9,5.1,1.4,-75.45
2012-09-14 07:15:00,42,28,95,12.2,7.4,1.5,-72.3
2012-09-14 07:30:00,127,44,495,12.4,9.7,1.7,-69.09
2012-09-14 07:45:00,189,51,663,12.7,12.0,1.7,-65.8
2012-09-14 08:00:00,193,69,504,12.9,14.3,1.7,-62.42
2012-09-14 08:15:00,238,55,642,13.2,16.5,1.8,-58.94
2012-09-14 08:30:00,278,66,665,13.5,18.7,1.8,-55.35
2012-09-14 08:45:00,301,98,559,13.7,20.9,1.5,-51.64
2012-09-14 09:00:00,324,107,561,14.0,23.0,1.2,-47.81
2012-09-14 09:15:00,364,125,565,14.4,25.1,0.8,-43.84
2012-09-14 09:30:00,433,179,564,14.7,27.1,0.5,-39.73
2012-09-14 09:45:00,394,155,490,14.9,29.0,0.9,-35.49
2012-09-14 10:00:00,495,97,776,15.0,30.8,1.2,-31.1
2012-09-14 10:15:00,535,99,813,15.4,32.5,1.6,-26.58
2012-09-14 10:30:00,586,70,920,15.7,34.1,2.0,-21.93
2012-09-14 10:45:00,560,266,507,15.8,35.6,2.0,-17.18
2012-09-14 11:00:00,406,255,252,15.8,37.0,2.0,-12.33
2012-09-14 11:15:00,532,163,594,15.7,38.2,2.0,-7.41
2012-09-14 11:30:00,656,68,930,16.2,39.2,2.0,-2.46
2012-09-14 11:45:00,601,153,694,16.9,40.1,2.6,2.52
2012-09-14 12:00:00,610,162,685,16.8,40.8,3.2,7.47
2012-09-14 12:15:00,630,144,737,16.8,41.3,3.8,12.39
2012-09-14 12:30:00,603,201,606,17.1,41.6,4.5,17.23
2012-09-14 12:45:00,692,193,749,17.2,41.7,5.7,21.98
2012-09-14 13:00:00,606,192,623,17.4,41.6,7.0,26.62
2012-09-14 13:15:00,670,101,862,17.4,41.3,8.2,31.13
2012-09-14 13:30:00,524,212,476,17.5,40.8,9.5,35.51
2012-09-14 13:45:00,661,132,821,17.6,40.2,9.4,39.75
2012-09-14 14:00:00,642,141,791,17.7,39.3,9.3,43.85
2012-09-14 14:15:00,565,174,632,17.9,38.3,9.1,47.81
2012-09-14 14:30:00,549,157,650,17.7,37.1,8.9,51.64
2012-09-14 14:45:00,580,86,846,17.8,35.7,7.8,55.34
2012-09-14 15:00:00,528,114,736,17.9,34.2,6.6,58.92
2012-09-14 15:15:00,506,89,773,17.8,32.6,5.4,62.39
2012-09-14 15:30:00,481,129,686,17.8,30.9,4.2,65.76
2012-09-14 15:45:00,475,83,807,17.8,29.1,4.4,69.05
2012-09-14 16:00:00,352,146,445,17.7,27.2,4.6,72.25
2012-09-14 16:15:00,248,171,182,17.4,25.2,4.9,75.39
2012-09-14 16:30:00,412,163,638,17.2,23.2,5.2,78.48
2012-09-14 16:45:00,353,94,719,17.5,21.0,4.9,81.51
2012-09-14 17:00:00,286,47,738,17.3,18.9,4.5,84.51
2012-09-14 17:15:00,198,86,381,17.2,16.7,4.1,87.48
2012-09-14 17:30:00,172,68,432,17.0,14.4,3.7,90.44
2012-09-14 17:45:00,189,46,673,16.8,12.2,3.4,93.39
2012-09-14 18:00:00,147,48,569,16.6,9.9,3.1,96.35
2012-09-14 18:15:00,28,24,25,16.3,7.6,2.8,99.31
2012-09-14 18:30:00,16,16,3,16.1,5.3,2.5,102.3
2012-09-14 18:45:00,22,20,48,15.9,3.0,2.3,105.32
2012-09-14 19:00:00,6,6,0,15.7,0.7,2.1,108.38
2012-09-14 19:15:00,0,0,0,15.5,-1.6,1.9,111.49
2012-09-14 19:30:00,0,0,0,15.3,-3.9,1.7,114.66
2012-09-14 19:45:00,0,0,0,15.2,-6.2,1.8,117.89
2012-09-14 20:00:00,0,0,0,15.0,-8.4,1.8,121.21
2012-09-14 20:15:00,0,0,0,14.9,-10.6,1.9,124.6
2012-09-14 20:30:00,0,0,0,14.8,-12.8,2.0,128.09
2012-09-14 20:45:00,0,0,0,14.6,-14.8,3.0,131.68
2012-09-14 21:00:00,0,0,0,14.5,-16.9,4.1,135.37
2012-09-14 21:15:00,0,0,0,14.3,-18.9,5.2,139.17
2012-09-14 21:30:00,0,0,0,14.1,-20.8,6.2,143.09
2012-09-14 21:45:00,0,0,0,14.0,-22.6,5.6,147.11
2012-09-14 22:00:00,0,0,0,13.8,-24.3,4.9,151.24
2012-09-14 22:15:00,0,0,0,13.7,-25.9,4.1,155.48
2012-09-14 22:30:00,0,0,0,13.5,-27.4,3.4,159.81
2012-09-14 22:45:00,0,0,0,13.3,-28.8,3.6,164.22
2012-09-14 23:00:00,0,0,0,13.2,-30.1,3.9,168.7
2012-09-14 23:15:00,0,0,0,13.0,-31.2,4.2,173.23
2012-09-14 23:30:00,0,0,0,12.8,-32.1,4.5,177.8
2012-09-14 23:45:00,0,0,0,12.7,-32.9,4.9,-177.63
2012-09-15 00:00:00,0,0,0,12.6,-33.6,5.4,-173.07
2012-09-15 00:15:00,0,0,0,12.5,-34.4,5.8,-168.53
2012-09-15 00:30:00,0,0,0,12.4,-34.7,6.3,-164.05
2012-09-15 00:45:00,0,0,0,12.2,-34.8,5.1,-159.64
2012-09-15 01:00:00,0,0,0,12.1,-34.7,3.9,-155.31
2012-09-15 01:15:00,0,0,0,12.0,-34.4,2.6,-151.07
2012-09-15 01:30:00,0,0,0,11.9,-34.0,1.4,-146.94
2012-09-15 01:45:00,0,0,0,11.8,-33.4,1.4,-142.91
2012-09-15 02:00:00,0,0,0,11.6,-32.6,1.5,-139.0
2012-09-15 02:15:00,0,0,0,11.5,-31.6,1.6,-135.2
2012-09-15 02:30:00,0,0,0,11.4,-30.5,1.7,-131.5
2012-09-15 02:45:00,0,0,0,11.3,-29.2,1.7,-127.91
2012-09-15 03:00:00,0,0,0,11.2,-27.9,1.7,-124.42
2012-09-15 03:15:00,0,0,0,11.2,-26.3,1.8,-121.02
2012-09-15 03:30:00,0,0,0,11.1,-24.7,1.8,-117.7
2012-09-15 03:45:00,0,0,0,11.0,-23.0,2.0,-114.46
2012-09-15 04:00:00,0,0,0,11.0,-21.2,2.1,-111.29
2012-09-15 04:15:00,0,0,0,10.9,-19.3,2.3,-108.18
2012-09-15 04:30:00,0,0,0,10.8,-17.3,2.5,-105.12
2012-09-15 04:45:00,0,0,0,10.8,-15.3,2.3,-102.09
2012-09-15 05:00:00,0,0,0,10.7,-13.2,2.0,-99.1
2012-09-15 05:15:00,0,0,0,10.7,-11.0,1.8,-96.13
2012-09-15 05:30:00,0,0,0,10.6,-8.8,1.5,-93.17
2012-09-15 05:45:00,0,0,0,10.6,-6.6,1.7,-90.21
2012-09-15 06:00:00,0,0,0,10.6,-4.3,2.0,-87.25
2012-09-15 06:15:00,0,0,0,10.6,-2.1,2.2,-84.27
2012-09-15 06:30:00,1,1,0,10.6,0.2,2.5,-81.27
2012-09-15 06:45:00,5,5,0,10.6,2.5,2.2,-78.22
2012-09-15 07:00:00,10,10,0,10.7,4.9,1.9,-75.13
2012-09-15 07:15:00,11,11,0,10.7,7.2,1.6,-71.99
2012-09-15 07:30:00,21,21,0,10.7,9.5,1.3,-68.78
2012-09-15 07:45:00,32,32,0,10.8,11.8,1.9,-65.49
2012-09-15 08:00:00,28,28,0,11.1,14.0,2.5,-62.11
2012-09-15 08:15:00,75,74,2,11.3,16.3,3.1,-58.63
2012-09-15 08:30:00,162,136,81,11.5,18.5,3.7,-55.04
2012-09-15 08:45:00,180,153,76,11.7,20.6,3.6,-51.34
2012-09-15 09:00:00,385,105,720,12.0,22.7,3.5,-47.51
2012-09-15 09:15:00,379,86,695,12.5,24.8,3.4,-43.55
2012-09-15 09:30:00,338,157,406,12.7,26.8,3.3,-39.45
2012-09-15 09:45:00,224,206,37,12.4,28.7,3.2,-35.22
2012-09-15 10:00:00,225,212,26,12.3,30.5,3.2,-30.84
2012-09-15 10:15:00,252,229,42,12.5,32.2,3.1,-26.34
2012-09-15 10:30:00,342,253,158,13.0,33.8,3.0,-21.71
2012-09-15 10:45:00,542,124,722,13.4,35.3,2.8,-16.97
2012-09-15 11:00:00,347,268,133,13.6,36.6,2.5,-12.15
2012-09-15 11:15:00,319,253,108,13.3,37.8,2.3,-7.26
2012-09-15 11:30:00,235,227,13,12.9,38.9,2.0,-2.33
2012-09-15 11:45:00,357,293,99,13.0,39.8,1.8,2.62
2012-09-15 12:00:00,350,296,84,13.3,40.4,1.5,7.55
2012-09-15 12:15:00,97,97,0,13.2,40.9,1.3,12.44
2012-09-15 12:30:00,70,70,0,12.6,41.2,1.0,17.25
2012-09-15 12:45:00,36,36,0,12.5,41.3,1.1,21.98
2012-09-15 13:00:00,43,43,0,13.1,41.2,1.1,26.59
2012-09-15 13:15:00,309,282,41,13.6,40.9,1.2,31.09
2012-09-15 13:30:00,477,256,341,14.3,40.5,1.3,35.45
2012-09-15 13:45:00,961,706,399,15.0,39.8,1.1,39.67
2012-09-15 14:00:00,938,630,490,15.2,38.9,0.8,43.75
2012-09-15 14:15:00,468,198,437,14.5,37.9,0.6,47.7
2012-09-15 14:30:00,166,166,1,12.9,36.7,0.3,51.51
2012-09-15 14:45:00,125,125,0,12.1,35.3,0.3,55.2
2012-09-15 15:00:00,58,58,0,12.8,33.9,0.2,58.78
2012-09-15 15:15:00,100,100,0,13.5,32.3,0.2,62.24
2012-09-15 15:30:00,394,128,530,13.9,30.5,0.1,65.61
2012-09-15 15:45:00,538,161,783,14.6,28.7,0.3,68.89
2012-09-15 16:00:00,362,137,502,14.7,26.8,0.5,72.09
2012-09-15 16:15:00,355,130,535,13.9,24.8,0.8,75.23
2012-09-15 16:30:00,243,157,224,13.5,22.8,1.0,78.31
2012-09-15 16:45:00,247,136,314,13.8,20.7,1.0,81.34
2012-09-15 17:00:00,267,85,571,13.7,18.5,1.0,84.34
2012-09-15 17:15:00,108,79,99,13.6,16.3,0.9,87.32
2012-09-15 17:30:00,57,57,0,13.5,14.1,0.9,90.27
2012-09-15 17:45:00,42,42,0,13.4,11.8,0.9,93.23
2012-09-15 18:00:00,35,35,0,13.3,9.5,0.8,96.18
2012-09-15 18:15:00,15,15,0,13.2,7.2,0.8,99.15
2012-09-15 18:30:00,4,4,0,13.0,4.9,0.7,102.14
2012-09-15 18:45:00,1,1,0,12.9,2.6,0.7,105.16
2012-09-15 19:00:00,0,0,0,12.8,0.3,0.7,108.22
2012-09-15 19:15:00,0,0,0,12.8,-2.0,0.7,111.34
2012-09-15 19:30:00,0,0,0,12.7,-4.3,0.7,114.51
2012-09-15 19:45:00,0,0,0,12.6,-6.5,0.8,117.75
2012-09-15 20:00:00,0,0,0,12.5,-8.8,0.9,121.07
2012-09-15 20:15:00,0,0,0,12.4,-11.0,1.0,124.48
2012-09-15 20:30:00,0,0,0,12.3,-13.1,1.1,127.97
2012-09-15 20:45:00,0,0,0,12.2,-15.2,1.1,131.57
2012-09-15 21:00:00,0,0,0,12.1,-17.3,1.2,135.28
2012-09-15 21:15:00,0,0,0,12.0,-19.2,1.2,139.09
2012-09-15 21:30:00,0,0,0,11.9,-21.1,1.3,143.02
2012-09-15 21:45:00,0,0,0,11.9,-23.0,1.1,147.06
2012-09-15 22:00:00,0,0,0,11.8,-24.7,0.9,151.21
2012-09-15 22:15:00,0,0,0,11.7,-26.3,0.6,155.46
2012-09-15 22:30:00,0,0,0,11.6,-27.8,0.4,159.81
2012-09-15 22:45:00,0,0,0,11.5,-29.2,0.7,164.25
2012-09-15 23:00:00,0,0,0,11.4,-30.5,0.9,168.75
2012-09-15 23:15:00,0,0,0,11.3,-31.6,1.2,173.31
2012-09-15 23:30:00,0,0,0,11.2,-32.5,1.5,177.89
2012-09-15 23:45:00,0,0,0,11.1,-33.3,1.4,-177.51
2012-09-16 00:00:00,0,0,0,11.1,-34.0,1.3,-172.92
2012-09-16 00:15:00,0,0,0,11.1,-34.8,1.2,-168.37
2012-09-16 00:30:00,0,0,0,11.0,-35.1,1.1,-163.87
2012-09-16 00:45:00,0,0,0,11.0,-35.2,1.3,-159.44
2012-09-16 01:00:00,0,0,0,10.9,-35.1,1.5,-155.09
2012-09-16 01:15:00,0,0,0,10.8,-34.8,1.8,-150.84
2012-09-16 01:30:00,0,0,0,10.8,-34.4,2.0,-146.69
2012-09-16 01:45:00,0,0,0,10.7,-33.7,1.8,-142.66
2012-09-16 02:00:00,0,0,0,10.7,-32.9,1.6,-138.73
2012-09-16 02:15:00,0,0,0,10.6,-31.9,1.3,-134.92
2012-09-16 02:30:00,0,0,0,10.6,-30.8,1.1,-131.22
2012-09-16 02:45:00,0,0,0,10.5,-29.6,1.0,-127.62
2012-09-16 03:00:00,0,0,0,10.5,-28.2,1.0,-124.13
2012-09-16 03:15:00,0,0,0,10.5,-26.7,0.9,-120.72
2012-09-16 03:30:00,0,0,0,10.4,-25.0,0.8,-117.41
2012-09-16 03:45:00,0,0,0,10.4,-23.3,1.8,-114.16
2012-09-16 04:00:00,0,0,0,10.4,-21.5,2.9,-110.99
2012-09-16 04:15:00,0,0,0,10.3,-19.6,4.0,-107.88
2012-09-16 04:30:00,0,0,0,10.3,-17.6,5.1,-104.81
2012-09-16 04:45:00,0,0,0,10.3,-15.5,6.1,-101.79
2012-09-16 05:00:00,0,0,0,10.3,-13.4,7.0,-98.79
2012-09-16 05:15:00,0,0,0,10.2,-11.3,7.9,-95.82
2012-09-16 05:30:00,0,0,0,10.2,-9.1,8.8,-92.86
2012-09-16 05:45:00,0,0,0,10.2,-6.9,8.0,-89.91
2012-09-16 06:00:00,0,0,0,10.2,-4.6,7.1,-86.94
2012-09-16 06:15:00,0,0,0,10.2,-2.3,6.2,-83.96
2012-09-16 06:30:00,1,1,0,10.3,0.0,5.3,-80.96
2012-09-16 06:45:00,6,6,0,10.4,2.3,4.8,-77.91
2012-09-16 07:00:00,13,13,0,10.6,4.6,4.3,-74.82
2012-09-16 07:15:00,27,27,0,10.8,6.9,3.8,-71.68
2012-09-16 07:30:00,78,44,196,11.0,9.2,3.3,-68.47
2012-09-16 07:45:00,165,41,621,11.3,11.5,3.0,-65.17
2012-09-16 08:00:00,211,80,551,11.5,13.8,2.7,-61.8
2012-09-16 08:15:00,239,48,692,11.8,16.0,2.3,-58.32
2012-09-16 08:30:00,279,45,749,12.1,18.2,2.0,-54.74
2012-09-16 08:45:00,221,126,278,12.3,20.4,2.2,-51.04
2012-09-16 09:00:00,316,86,601,12.6,22.5,2.5,-47.21
2012-09-16 09:15:00,345,99,594,13.0,24.5,2.7,-43.26
2012-09-16 09:30:00,386,89,665,13.4,26.5,3.0,-39.17
2012-09-16 09:45:00,423,86,709,13.6,28.4,3.3,-34.95
2012-09-16 10:00:00,466,74,780,13.8,30.2,3.5,-30.59
2012-09-16 10:15:00,498,74,804,14.1,31.9,3.8,-26.1
2012-09-16 10:30:00,510,94,754,14.3,33.5,4.1,-21.49
2012-09-16 10:45:00,518,120,694,14.5,35.0,3.8,-16.77
2012-09-16 11:00:00,537,127,692,14.7,36.3,3.6,-11.97
2012-09-16 11:15:00,554,132,693,14.9,37.5,3.3,-7.1
2012-09-16 11:30:00,577,127,722,15.1,38.5,3.0,-2.2
2012-09-16 11:45:00,603,111,775,15.3,39.4,3.0,2.72
2012-09-16 12:00:00,622,102,807,15.5,40.1,3.0,7.62
2012-09-16 12:15:00,625,110,793,15.6,40.6,3.0,12.48
2012-09-16 12:30:00,621,123,762,15.7,40.9,3.0,17.27
2012-09-16 12:45:00,617,131,742,15.8,41.0,3.5,21.98
2012-09-16 13:00:00,618,126,753,15.9,40.9,4.1,26.57
2012-09-16 13:15:00,619,118,770,16.1,40.6,4.6,31.04
2012-09-16 13:30:00,616,110,786,16.2,40.1,5.2,35.38
2012-09-16 13:45:00,609,103,797,16.3,39.4,5.5,39.58
2012-09-16 14:00:00,591,107,778,16.4,38.5,5.7,43.65
2012-09-16 14:15:00,565,117,737,16.4,37.5,6.0,47.59
2012-09-16 14:30:00,532,133,674,16.4,36.3,6.3,51.39
2012-09-16 14:45:00,528,107,736,16.4,34.9,5.5,55.07
2012-09-16 15:00:00,521,80,799,16.5,33.5,4.7,58.64
2012-09-16 15:15:00,488,85,762,16.5,31.9,3.9,62.09
2012-09-16 15:30:00,450,94,708,16.5,30.2,3.1,65.46
2012-09-16 15:45:00,414,96,669,16.4,28.3,2.5,68.73
2012-09-16 16:00:00,387,87,673,16.3,26.4,1.9,71.93
2012-09-16 16:15:00,356,80,665,16.2,24.5,1.3,75.07
2012-09-16 16:30:00,322,77,641,16.1,22.4,0.7,78.14
2012-09-16 16:45:00,291,68,644,16.1,20.3,0.6,81.18
2012-09-16 17:00:00,264,54,673,16.0,18.2,0.6,84.18
2012-09-16 17:15:00,235,61,634,15.8,16.0,0.5,87.15
2012-09-16 17:30:00,179,58,502,15.7,13.7,0.4,90.11
2012-09-16 17:45:00,125,63,322,15.5,11.5,0.5,93.06
2012-09-16 18:00:00,111,44,413,15.3,9.2,0.7,96.01
2012-09-16 18:15:00,29,29,3,15.1,6.9,0.8,98.98
2012-09-16 18:30:00,13,13,0,15.0,4.6,1.0,101.97
2012-09-16 18:45:00,11,11,0,14.8,2.2,1.6,105.0
2012-09-16 19:00:00,1,1,0,14.7,-0.1,2.3,108.07
2012-09-16 19:15:00,0,0,0,14.7,-2.4,3.0,111.18
2012-09-16 19:30:00,0,0,0,14.6,-4.6,3.7,114.36
2012-09-16 19:45:00,0,0,0,14.5,-6.9,3.6,117.61
2012-09-16 20:00:00,0,0,0,14.4,-9.1,3.5,120.93
2012-09-16 20:15:00,0,0,0,14.3,-11.3,3.4,124.35
2012-09-16 20:30:00,0,0,0,14.2,-13.5,3.3,127.85
2012-09-16 20:45:00,0,0,0,14.1,-15.6,2.8,131.46
2012-09-16 21:00:00,0,0,0,14.1,-17.6,2.3,135.18
2012-09-16 21:15:00,0,0,0,14.0,-19.6,1.8,139.01
2012-09-16 21:30:00,0,0,0,13.9,-21.5,1.3,142.95
2012-09-16 21:45:00,0,0,0,13.8,-23.3,1.6,147.0
2012-09-16 22:00:00,0,0,0,13.7,-25.1,1.9,151.17
2012-09-16 22:15:00,0,0,0,13.6,-26.7,2.2,155.45
2012-09-16 22:30:00,0,0,0,13.5,-28.2,2.5,159.82
2012-09-16 22:45:00,0,0,0,13.5,-29.6,2.3,164.27
2012-09-16 23:00:00,0,0,0,13.4,-30.9,2.0,168.8
2012-09-16 23:15:00,0,0,0,13.3,-32.0,1.8,173.38
2012-09-16 23:30:00,0,0,0,13.2,-32.9,1.5,177.99
